mlbam_id,1B,2B,3B,C,CF,DH,LF,SP,RF,SS,OF,RP
608385,0,0,0,0,0,37,15,0,1,0,16,0
608475,0,1,5,0,0,2,0,0,0,0,0,0
608566,0,0,0,0,0,0,0,13,0,0,0,0
608577,0,0,0,0,0,0,0,0,42,0,42,0
608597,24,0,0,0,0,0,0,0,0,0,0,0
608648,0,0,0,0,0,0,0,22,0,0,0,22
608652,0,0,0,0,0,0,0,4,0,0,0,4
608665,0,0,0,0,0,0,0,11,0,0,0,9
608671,0,0,0,0,9,1,1,0,3,0,13,0
608678,0,0,0,0,0,0,0,12,0,0,0,12
608686,0,5,8,0,0,1,0,0,0,8,0,0
608700,2,0,0,20,0,2,0,1,0,0,0,1
608701,4,0,0,0,0,7,1,0,2,0,3,0
608703,0,0,3,0,0,0,0,0,0,0,0,0
608717,0,0,0,0,0,0,0,27,0,0,0,27
608718,0,0,0,0,0,0,0,16,0,0,0,12
608723,0,0,0,0,0,0,0,11,0,0,0,0
609275,0,0,0,0,0,0,0,0,0,59,0,0
609280,0,0,6,0,0,7,7,0,0,0,7,0
611093,0,0,0,0,0,0,0,1,0,0,0,1
612434,0,0,0,0,0,0,0,26,0,0,0,26
613534,0,0,0,0,0,0,0,3,0,0,0,3
614173,0,0,0,0,5,2,1,0,8,0,14,0
614177,0,0,0,0,0,57,1,0,0,0,1,0
614179,0,0,0,0,0,0,0,5,0,0,0,5
615698,0,0,0,0,0,0,0,18,0,0,0,15
620439,0,6,2,0,0,1,1,0,0,4,1,0
620443,0,0,0,24,0,1,0,0,0,0,0,0
620445,0,0,0,0,0,0,0,2,0,0,0,2
620453,0,0,0,1,0,0,0,0,0,0,0,0
621002,0,3,2,0,0,0,2,0,1,5,3,0
621005,0,0,1,0,0,17,17,1,12,0,29,1
621011,0,5,2,0,0,1,0,1,0,0,0,1
621020,0,0,0,0,0,0,0,0,0,60,0,0
621028,0,20,0,0,0,0,0,0,0,23,0,0
621035,0,13,0,0,6,6,19,0,0,20,25,0
621043,0,0,0,0,0,0,0,0,0,57,0,0
621052,0,0,0,0,0,0,0,15,0,0,0,14
621076,0,0,0,0,0,0,0,2,0,0,0,2
621078,0,0,0,0,0,0,0,8,0,0,0,8
621097,0,0,0,0,0,0,0,11,0,0,0,11
621107,0,0,0,0,0,0,0,11,0,0,0,1
621111,0,0,0,0,0,0,0,8,0,0,0,0
621112,0,0,0,0,0,0,0,1,0,0,0,0
621121,0,0,0,0,0,0,0,11,0,0,0,0
621129,0,0,0,0,0,0,0,8,0,0,0,3
621139,0,0,0,0,0,0,0,4,0,0,0,4
621141,0,0,0,0,0,0,0,7,0,0,0,6
621142,0,0,0,0,0,0,0,27,0,0,0,27
621219,0,0,0,0,0,0,0,11,0,0,0,0
621237,0,0,0,0,0,0,0,9,0,0,0,9
621242,0,0,0,0,0,0,0,26,0,0,0,26
621244,0,0,0,0,0,0,0,12,0,0,0,0
621249,0,0,0,0,0,0,0,17,0,0,0,17
621261,0,0,0,0,0,0,0,4,0,0,0,3
621290,0,0,0,0,0,0,0,11,0,0,0,11
621294,0,0,0,0,0,0,0,6,0,0,0,6
621295,0,0,0,0,0,0,0,25,0,0,0,25
621311,0,0,0,0,17,2,4,0,2,0,23,0
621345,0,0,0,0,0,0,0,22,0,0,0,22
621366,0,0,0,0,0,0,0,21,0,0,0,21
621368,0,0,0,0,0,0,0,14,0,0,0,14
621381,0,0,0,0,0,0,0,19,0,0,0,19
621433,0,0,0,0,15,2,7,0,13,0,35,0
621438,0,0,0,0,9,0,2,0,10,0,21,0
621439,0,0,0,0,39,0,0,0,0,0,39,0
621446,0,0,0,0,7,0,21,0,31,0,59,0
621453,0,0,0,0,4,0,11,0,7,0,22,0
621458,6,0,21,0,0,1,0,0,0,0,0,0
621466,0,0,0,0,0,0,10,0,21,0,31,0
621493,2,0,0,0,0,1,17,0,19,0,36,0
621500,0,0,7,0,0,2,0,0,0,0,0,0
621512,0,0,0,7,0,0,0,0,0,0,0,0
621514,0,0,0,0,0,1,32,0,0,0,32,0
621529,0,0,0,9,0,0,0,0,0,0,0,0
621532,0,0,0,20,0,0,0,1,0,0,0,1
621550,2,0,0,0,0,0,0,0,0,0,0,0
621563,0,20,28,0,0,0,0,0,0,10,0,0
621566,60,0,0,0,0,0,0,0,0,0,0,0
621573,1,0,0,0,0,0,2,0,1,0,3,0
621593,0,0,0,0,0,0,0,1,0,0,0,1
622065,0,0,0,0,0,0,0,15,0,0,0,8
622072,0,0,0,0,0,0,0,9,0,0,0,7
622075,0,0,0,0,0,0,0,24,0,0,0,24
622088,0,0,0,0,0,0,0,13,0,0,0,9
622092,0,0,0,0,0,0,0,16,0,0,0,15
622098,0,0,0,0,0,0,0,8,0,0,0,8
622100,3,0,0,0,0,4,0,0,0,0,0,0
622168,0,0,0,0,0,1,7,0,4,0,11,0
622250,0,0,0,0,0,0,0,4,0,0,0,4
622251,0,0,0,0,0,0,0,26,0,0,0,26
622253,0,0,0,0,0,0,0,12,0,0,0,12
622256,0,0,0,0,0,0,0,1,0,0,0,1
622268,0,1,0,0,0,0,0,0,0,4,0,0
622490,0,0,0,0,0,0,0,6,0,0,0,5
622491,0,0,0,0,0,0,0,12,0,0,0,0
622492,0,0,0,0,0,0,0,11,0,0,0,11
622503,0,0,0,0,0,0,0,6,0,0,0,6
622534,0,0,0,0,21,1,18,0,15,0,54,0
622608,0,0,0,0,0,0,0,12,0,0,0,0
622666,0,21,10,0,0,3,0,0,0,0,0,0
622682,0,0,0,0,30,0,22,0,18,0,70,0
622694,0,0,0,0,0,0,0,6,0,0,0,0
622761,0,5,0,0,1,3,3,0,3,0,7,0
622772,0,0,0,0,0,0,0,30,0,0,0,30
622780,0,0,0,0,0,0,0,3,0,0,0,3
622786,0,0,0,0,0,0,0,6,0,0,0,6
623149,0,0,0,0,0,0,0,5,0,0,0,5
623168,0,0,0,15,0,0,0,1,0,0,0,1
623205,0,2,0,0,3,0,7,0,0,30,10,0
623323,0,0,0,0,3,0,2,0,8,0,13,0
623352,0,0,0,0,0,0,0,21,0,0,0,21
623364,0,0,0,0,0,0,0,1,0,0,0,1
623433,0,0,0,0,0,0,0,19,0,0,0,19
623437,0,0,0,0,0,0,0,6,0,0,0,6
623454,0,0,0,0,0,0,0,1,0,0,0,1
623465,0,0,0,0,0,0,0,14,0,0,0,14
623470,0,0,0,0,0,0,0,20,0,0,0,20
623474,0,0,0,0,0,0,0,20,0,0,0,19
623485,0,0,0,0,0,0,0,4,0,0,0,4
623520,1,7,33,0,0,3,0,0,0,0,0,0
623912,0,0,0,0,0,0,1,0,2,0,3,0
623993,0,0,0,0,0,1,2,0,35,0,37,0
624133,0,0,0,0,0,0,0,3,0,0,0,3
624407,0,6,0,1,2,1,4,1,3,12,9,1
624413,39,0,0,0,0,17,0,0,0,0,0,0
624414,0,13,1,0,0,0,0,0,0,2,0,0
624415,0,37,10,0,3,1,1,0,14,0,18,0
624418,0,0,0,0,0,0,0,10,0,0,0,1
624424,0,0,0,0,0,1,0,0,52,0,52,0
624428,0,41,0,0,0,2,14,0,0,0,14,0
624431,1,0,0,21,0,3,0,0,0,0,0,0
624512,0,0,0,18,0,0,0,0,0,0,0,0
624585,0,0,0,0,0,35,0,0,8,0,8,0
624586,0,0,0,0,0,0,0,24,0,0,0,24
624647,0,0,0,0,0,0,0,15,0,0,0,14
625510,0,1,4,0,0,0,2,0,0,0,2,0
625643,0,0,0,0,0,0,0,8,0,0,0,0
626929,0,0,0,0,0,0,0,7,0,0,0,6
628317,0,0,0,0,0,0,0,11,0,0,0,0
628338,0,0,0,0,9,0,0,0,5,0,14,0
628450,0,0,0,0,0,7,0,0,1,0,1,0
628452,0,0,0,0,0,0,0,22,0,0,0,22
628711,0,0,0,0,0,0,0,11,0,0,0,1
629498,0,0,0,0,0,0,0,3,0,0,0,3
630023,0,0,0,0,0,0,0,3,0,0,0,0
630105,10,38,1,0,0,0,0,0,0,11,0,0
630263,0,0,0,0,0,0,0,6,0,0,0,6
640444,0,0,0,0,0,0,0,3,0,0,0,0
640447,0,0,0,0,7,1,10,0,19,0,36,0
640448,0,0,0,0,0,0,0,25,0,0,0,25
640449,0,0,0,0,0,5,8,0,28,0,36,0
640451,0,0,0,0,0,0,0,10,0,0,0,10
640455,0,0,0,0,0,0,0,11,0,0,0,0
640457,0,0,0,0,0,9,23,0,4,0,27,0
640458,0,0,0,0,21,1,12,0,0,0,33,0
640459,0,0,0,2,0,0,0,0,0,0,0,0
640461,0,13,7,0,0,1,2,0,1,0,3,0
640470,0,0,0,0,0,0,0,6,0,0,0,2
641154,0,0,0,0,0,0,0,11,0,0,0,0
641302,0,0,0,0,0,0,0,14,0,0,0,12
641312,0,0,0,0,0,0,0,18,0,0,0,18
641313,0,0,0,0,0,0,0,0,0,49,0,0
641341,0,0,0,0,0,0,0,8,0,0,0,8
641355,19,0,0,0,39,2,0,0,1,0,40,0
641360,0,0,0,0,0,0,0,1,0,0,0,1
641401,0,0,0,0,0,0,0,9,0,0,0,9
641420,0,0,0,0,0,0,0,8,0,0,0,8
641432,0,0,0,0,0,21,8,0,0,0,8,0
641447,0,0,0,0,0,0,0,7,0,0,0,1
641470,1,0,0,2,0,5,0,0,0,0,0,0
641477,0,0,0,0,4,0,0,0,1,0,5,0
641482,0,0,0,0,0,0,0,5,0,0,0,4
641487,0,0,0,0,0,0,0,0,0,53,0,0
641505,0,0,0,0,5,0,3,0,6,0,14,0
641513,0,0,0,0,0,2,2,1,12,0,14,1
641525,4,1,0,0,0,0,2,0,0,0,2,0
641531,28,0,1,0,0,0,2,0,18,0,20,0
641540,0,0,0,0,0,0,0,7,0,0,0,0
641553,0,0,0,0,3,0,9,0,25,0,37,0
641576,0,0,0,0,0,0,0,2,0,0,0,2
641582,0,0,0,0,0,0,0,23,0,0,0,21
641584,0,0,0,0,0,0,1,0,6,0,7,0
641598,1,0,0,22,0,0,0,0,0,0,0,0
641627,0,0,0,0,0,0,0,15,0,0,0,15
641645,0,17,4,0,0,0,0,1,0,3,0,1
641656,0,0,0,0,0,0,0,4,0,0,0,4
641658,0,26,0,0,20,1,7,0,0,6,27,0
641672,0,0,0,0,0,0,0,17,0,0,0,16
641680,0,0,0,12,0,1,0,0,0,0,0,0
641684,0,0,0,0,1,0,5,0,0,0,6,0
641712,0,0,0,0,0,0,0,8,0,0,0,0
641726,0,0,0,0,0,0,0,1,0,0,0,0
641729,0,0,0,0,0,0,0,25,0,0,0,25
641739,0,0,0,0,0,0,0,5,0,0,0,5
641743,0,0,0,0,0,0,0,13,0,0,0,13
641745,0,0,0,0,0,0,0,9,0,0,0,0
641755,0,0,0,0,0,0,0,24,0,0,0,24
641771,0,0,0,0,0,0,0,11,0,0,0,2
641778,0,0,0,0,0,0,0,4,0,0,0,2
641786,0,0,0,0,57,1,0,0,0,0,57,0
641793,0,0,0,0,0,0,0,6,0,0,0,6
641796,0,0,0,0,13,2,7,0,6,0,26,0
641816,0,0,0,0,0,0,0,10,0,0,0,1
641829,0,0,0,0,4,0,1,0,0,0,5,0
641838,0,0,0,0,0,0,0,5,0,0,0,5
641851,0,0,0,0,0,0,0,9,0,0,0,9
641853,0,0,0,0,0,0,0,1,0,0,0,1
641856,0,0,0,0,0,0,1,0,1,0,2,0
641857,12,33,14,0,0,0,0,0,0,2,0,0
641871,0,0,0,0,0,0,0,13,0,0,0,13
641907,0,0,0,0,0,0,0,4,0,0,0,4
641924,0,0,0,19,0,0,0,0,0,0,0,0
641929,0,0,0,18,0,0,0,0,0,0,0,0
641933,0,0,0,0,0,2,48,0,0,0,48,0
641941,0,0,0,0,0,0,0,22,0,0,0,22
641995,0,0,0,0,0,0,0,1,0,0,0,1
642003,0,0,0,0,0,0,0,11,0,0,0,11
642082,0,0,0,26,0,9,0,0,0,0,0,0
642083,0,0,0,0,0,0,0,11,0,0,0,10
642086,25,0,0,0,0,5,23,0,0,0,23,0
642092,0,0,0,0,0,0,0,6,0,0,0,6
642098,0,0,0,0,0,0,0,4,0,0,0,4
642100,0,0,0,0,0,0,0,8,0,0,0,8
642121,0,0,0,0,0,0,0,19,0,0,0,19
642130,0,0,0,0,0,0,0,22,0,0,0,22
642133,19,0,0,0,0,11,0,0,0,0,0,0
642136,2,1,1,0,0,2,1,0,0,0,1,0
642152,0,0,0,0,0,0,0,20,0,0,0,20
642162,13,13,4,0,0,0,3,0,1,24,4,0
642165,3,17,2,0,0,4,0,0,0,0,0,0
642180,0,31,0,0,0,0,0,0,0,22,0,0
642201,0,0,0,0,1,1,13,0,3,0,17,0
642203,0,0,0,0,0,0,0,12,0,0,0,12
642207,0,0,0,0,0,0,0,22,0,0,0,22
642211,0,0,0,0,0,0,0,0,2,0,2,0
642231,0,0,0,0,0,0,0,2,0,0,0,1
642232,0,0,0,0,0,0,0,11,0,0,0,2
642233,0,0,0,0,0,0,0,24,0,0,0,24
642336,0,0,0,16,0,0,0,0,0,0,0,0
642397,0,0,0,0,0,0,0,27,0,0,0,27
642423,0,0,0,0,11,1,5,0,4,0,20,0
642528,0,0,0,0,0,0,0,12,0,0,0,9
642545,0,0,0,0,0,0,0,7,0,0,0,2
642546,0,0,0,0,0,0,0,27,0,0,0,27
642547,0,0,0,0,0,0,0,15,0,0,0,14
642558,0,0,0,0,0,0,0,1,0,0,0,0
642578,0,0,0,0,0,0,0,1,0,0,0,1
642584,0,0,0,0,0,0,0,4,0,0,0,4
642701,0,0,0,0,0,0,0,12,0,0,0,12
642708,0,0,0,0,0,0,0,0,0,44,0,0
642715,0,0,0,0,0,0,0,0,0,53,0,0
642721,0,0,3,0,0,0,0,0,0,0,0,0
642727,0,6,6,0,0,0,0,0,0,0,0,0
642731,0,20,6,0,0,0,0,0,0,3,0,0
642770,0,0,0,0,0,0,0,14,0,0,0,14
642772,0,0,0,0,0,0,3,0,5,0,8,0
642840,0,0,0,0,0,0,0,4,0,0,0,4
643217,0,0,0,0,0,0,13,0,0,0,13,0
643230,0,0,0,0,0,0,0,11,0,0,0,1
643256,0,0,0,0,0,0,0,14,0,0,0,14
643265,15,0,0,0,0,18,0,0,0,0,0,0
643269,2,0,0,0,0,0,0,0,0,0,0,0
643289,0,8,0,0,44,0,0,0,0,8,44,0
643290,0,0,0,0,0,0,0,10,0,0,0,0
643316,0,0,0,0,0,0,0,22,0,0,0,22
643327,0,0,0,0,0,0,0,8,0,0,0,1
643338,0,0,0,0,0,0,0,22,0,0,0,22
643376,0,0,0,43,0,0,0,0,0,0,0,0
643393,0,43,0,0,0,2,3,0,0,0,3,0
643396,0,0,46,0,0,0,0,0,0,15,0,0
643418,0,32,0,0,0,1,1,0,0,0,1,0
643436,10,0,0,0,0,9,3,0,1,0,4,0
643446,0,12,9,0,0,2,28,0,4,0,32,0
643478,0,0,0,0,0,0,0,2,0,0,0,2
643511,0,0,0,0,0,0,0,29,0,0,0,29
