mlbam_id,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
517008,8,5,0,0,0,5,8,109.2,112,50,48,9,31,4,88,4,0,8
543294,8,7,1,1,0,0,0,180.0,166,82,79,17,43,1,167,8,1,3
329092,1,0,0,0,1,0,8,27.1,29,14,12,2,5,0,22,6,0,1
448281,1,0,0,0,4,1,1,13.2,12,6,6,1,5,0,15,0,0,0
518790,12,11,2,1,0,0,0,177.2,169,82,78,16,64,3,141,13,1,5
607259,7,7,0,0,0,0,0,125.0,135,66,55,16,46,2,77,13,0,4
518927,2,1,0,0,1,1,9,47.2,41,22,21,3,27,2,45,2,0,1
516935,0,1,0,0,0,0,0,11.1,11,5,5,1,3,0,7,0,0,1
450306,5,2,0,0,0,0,0,43.0,46,20,19,5,12,0,27,1,0,0
346847,2,1,0,0,1,2,6,47.1,49,25,21,8,16,3,22,1,0,1
543359,2,3,0,0,0,0,4,56.1,55,28,25,3,24,6,46,0,0,4
468396,3,1,0,0,0,5,12,65.1,59,29,29,12,28,2,53,3,2,1
456496,1,1,0,0,0,1,1,27.0,22,16,12,5,9,1,33,3,0,1
429722,7,5,0,0,0,0,0,108.0,104,50,48,12,36,2,82,4,0,3
572308,0,1,0,0,0,1,0,9.0,10,4,4,2,4,0,4,0,0,2
543507,8,9,0,0,0,2,7,114.2,127,53,51,11,26,2,110,4,0,4
518617,2,1,0,0,0,3,16,58.1,53,28,26,5,31,0,69,3,0,2
450665,6,2,0,0,0,0,0,58.1,56,30,26,6,18,0,40,2,0,3
534812,3,2,0,0,0,1,2,58.1,52,28,26,6,20,3,58,1,1,0
502304,0,1,0,0,0,2,6,24.2,25,12,11,4,9,1,15,1,0,1
592341,1,0,0,0,0,0,0,24.2,32,13,11,4,8,2,24,0,0,2
592593,5,4,0,0,0,0,0,74.0,72,33,33,8,20,2,23,3,0,2
458919,2,4,0,0,0,1,8,56.0,67,31,25,3,18,2,37,2,1,6
474699,4,6,0,0,0,1,0,71.2,81,36,32,6,21,3,49,2,0,3
592705,1,1,0,0,0,0,0,15.2,16,8,7,2,5,1,15,0,1,2
527054,11,8,0,0,0,0,0,200.2,189,99,90,27,73,3,171,9,0,2
543101,9,13,0,0,0,0,0,184.2,194,93,83,17,55,5,151,5,0,6
608665,6,9,1,0,0,0,0,115.2,126,57,52,15,38,0,77,5,0,4
501593,2,5,0,0,0,3,17,53.1,48,24,24,6,15,2,49,1,1,2
502522,3,3,0,0,1,1,7,33.1,21,15,15,2,11,0,38,0,0,2
516910,5,5,0,0,0,0,0,77.2,88,38,35,7,26,1,43,3,0,3
445612,2,2,0,0,0,1,6,37.2,37,17,17,5,15,4,25,0,0,2
474029,3,3,0,0,0,3,6,48.2,42,24,22,7,24,5,64,4,0,5
641490,0,0,0,0,0,0,3,17.2,17,9,8,1,7,0,15,1,0,0
570649,13,8,0,0,0,0,0,163.1,154,75,74,14,58,1,156,9,0,10
518633,7,8,0,0,1,0,2,136.2,137,64,62,15,53,0,102,9,0,11
543408,11,14,0,0,0,0,0,187.1,180,96,85,22,77,3,137,6,0,2
453214,5,4,0,0,0,0,0,72.2,67,38,33,12,27,0,52,1,0,2
554431,2,1,0,0,0,0,0,22.0,21,10,10,2,19,0,15,3,0,2
460008,0,1,0,0,0,0,0,11.0,14,5,5,0,6,1,8,0,0,1
434622,12,10,0,0,0,0,0,184.0,182,89,84,20,68,1,168,11,0,6
519076,11,13,0,0,0,0,0,177.1,163,89,81,18,65,4,148,13,1,11
542882,3,5,0,0,2,0,0,65.2,69,32,30,8,18,1,49,2,2,2
477003,9,10,0,0,0,0,1,176.2,192,93,81,20,55,2,113,9,0,2
453311,7,4,0,0,0,0,0,76.1,75,37,35,7,38,2,60,1,0,5
606273,5,8,0,0,0,0,1,115.1,106,57,53,15,44,1,97,9,1,1
475054,4,2,0,0,0,1,4,41.1,44,19,19,4,17,2,38,1,0,0
547749,2,7,0,0,3,7,16,58.2,65,28,27,5,13,1,56,1,1,9
472551,2,2,0,0,0,3,1,47.2,45,23,22,11,19,3,45,1,0,4
444520,0,4,0,0,1,3,1,65.0,69,33,30,12,23,5,46,2,0,2
628452,3,7,0,0,0,0,0,95.1,81,45,44,11,28,0,104,7,2,2
598287,0,1,0,0,0,0,4,13.0,13,12,6,3,7,0,13,2,0,1
112526,14,13,1,1,0,0,0,194.2,217,94,90,25,24,5,136,4,0,0
407822,9,7,1,0,0,0,0,149.0,137,73,69,17,65,3,134,3,2,6
424144,2,4,0,0,0,3,10,41.0,39,24,19,4,15,2,51,4,0,3
471822,2,1,0,0,1,4,7,60.1,58,29,28,9,18,3,70,3,1,5
488984,4,2,0,0,1,1,7,60.1,61,29,28,7,14,2,47,1,0,2
445926,7,15,0,0,1,0,0,157.0,164,78,73,18,48,2,136,2,0,3
595032,1,2,0,0,0,0,0,19.1,20,9,9,3,5,0,16,2,0,2
450729,5,7,0,0,1,0,0,103.0,120,56,48,14,24,3,63,6,0,1
543135,14,3,0,0,0,0,0,154.1,175,72,72,10,49,0,121,3,0,8
446099,4,5,0,0,25,6,2,55.2,56,27,26,4,32,4,62,0,0,1
456379,4,1,0,0,0,1,7,62.0,63,29,29,4,33,3,58,1,4,5
518452,8,6,0,0,0,0,0,115.0,120,56,54,11,42,2,98,3,0,6
623430,1,2,0,0,1,1,2,17.0,12,8,8,4,6,1,16,0,0,0
594840,2,1,0,0,0,2,4,17.0,26,11,8,0,8,2,14,1,0,1
477569,5,2,0,0,0,2,18,63.2,61,34,30,8,12,5,74,3,0,3
467785,1,4,0,0,0,1,0,23.1,26,11,11,4,12,2,27,3,0,1
592332,4,7,0,0,0,0,1,112.1,109,56,53,17,29,1,103,2,0,7
592329,1,0,0,0,0,0,0,29.2,25,19,14,3,17,1,22,2,0,2
571893,2,2,0,0,0,1,10,29.2,26,14,14,3,9,4,29,0,0,1
488846,4,1,0,0,1,1,6,48.2,46,24,23,5,21,4,24,4,0,3
592426,0,0,0,0,0,0,0,6.1,5,3,3,1,2,0,6,0,0,1
595307,4,2,0,0,3,3,20,63.1,77,35,30,7,13,4,46,1,0,2
460059,6,11,0,0,0,0,0,164.2,198,86,78,11,45,1,86,12,0,5
607067,2,2,0,0,0,0,0,31.2,29,16,15,2,11,0,26,1,0,0
460156,2,6,0,0,1,2,16,59.0,55,28,28,10,15,2,44,3,1,4
456696,1,5,0,0,0,0,7,33.2,33,18,16,6,11,0,33,3,0,1
453178,9,15,0,0,0,0,0,168.1,166,95,80,31,52,4,174,7,1,5
444935,0,1,0,0,0,0,5,27.1,30,16,13,3,12,1,28,0,0,2
516414,2,1,0,0,0,0,0,27.1,24,14,13,2,14,2,27,2,0,2
502624,6,6,0,0,0,0,0,152.2,158,75,73,18,40,2,111,7,0,3
457754,0,0,0,0,0,0,2,16.2,12,8,8,4,16,0,22,0,0,2
457429,0,3,0,0,0,4,23,35.1,40,17,17,3,17,1,44,5,0,3
488768,6,16,0,0,0,0,0,184.2,200,111,89,19,66,2,165,6,0,3
407908,3,1,0,0,3,0,3,29.0,28,14,14,6,8,1,24,0,0,1
519267,2,2,0,0,0,4,8,60.0,58,31,29,14,4,0,64,2,0,2
433584,3,5,0,0,0,0,0,84.2,90,48,41,9,26,2,42,1,0,1
592826,1,1,0,0,0,0,0,55.2,50,28,27,5,21,0,58,2,0,3
501381,12,10,1,0,0,0,0,160.2,176,83,78,21,21,0,156,3,0,4
430589,3,5,0,0,4,2,10,49.1,46,24,24,6,9,1,46,2,0,3
543699,4,7,0,0,1,1,5,111.0,119,55,54,17,26,3,70,5,0,0
504186,0,2,0,0,0,0,0,26.2,30,14,13,3,9,3,19,0,0,0
573127,2,1,0,0,0,2,6,26.2,26,13,13,5,13,0,29,0,0,1
519381,2,2,0,0,0,0,2,28.2,22,14,14,3,12,0,23,0,0,0
461833,11,9,1,0,0,0,0,155.1,184,76,76,29,16,0,94,2,0,1
542674,0,0,0,0,1,2,2,38.2,41,19,19,4,26,3,33,0,0,3
218596,8,9,0,0,0,0,0,123.2,134,62,61,13,37,1,64,7,0,4
429780,3,1,0,0,0,0,0,30.1,24,15,15,7,9,0,32,0,0,0
462382,2,6,0,0,10,7,25,66.2,77,36,33,5,20,2,50,5,0,3
533167,7,10,0,0,0,0,0,135.1,135,70,67,24,35,2,116,4,0,3
519085,2,2,0,0,0,0,0,38.1,44,21,19,4,17,0,27,1,0,2
489119,11,11,1,0,0,0,0,193.2,201,98,96,17,64,0,147,4,1,10
527048,3,6,0,0,0,0,0,78.2,88,45,39,3,24,1,48,2,0,1
571901,2,5,0,0,0,4,9,42.1,47,24,21,6,7,0,46,6,0,0
594986,2,4,0,0,0,0,0,56.1,60,29,28,9,20,0,30,1,0,1
605388,5,7,0,0,0,0,0,84.1,88,45,42,14,17,0,49,4,1,2
502046,8,11,0,0,0,0,0,168.1,179,95,84,15,60,4,129,7,0,5
518397,0,0,0,0,0,0,0,6.0,5,3,3,0,3,0,3,1,0,1
542914,0,0,0,0,0,1,0,64.0,66,33,32,5,20,1,45,1,0,1
445197,2,5,0,0,0,3,23,54.0,46,27,27,6,29,1,65,2,0,2
606160,0,1,0,0,0,0,1,10.0,9,6,5,0,5,3,13,0,0,0
543607,1,0,0,0,0,0,0,14.0,16,8,7,1,8,1,4,1,0,1
475479,4,8,0,0,0,0,0,112.0,119,59,56,11,33,0,77,4,0,2
607068,0,0,0,0,0,0,0,4.0,6,2,2,0,1,0,1,0,0,0
573244,0,0,0,0,0,0,0,2.0,2,1,1,1,1,0,2,1,0,0
543054,2,5,0,0,0,0,0,69.2,63,35,35,10,33,1,47,1,0,7
545333,11,12,1,0,0,0,0,176.0,152,90,89,23,79,1,170,5,1,7
592836,11,8,1,0,0,0,0,169.2,163,92,86,25,40,1,157,9,1,4
596064,4,4,0,0,0,0,0,63.0,62,35,32,7,24,0,50,3,1,4
543557,4,6,2,2,0,0,0,90.0,92,49,46,11,37,1,64,4,0,10
502578,3,3,0,0,0,3,10,29.1,28,15,15,1,7,0,35,3,0,1
519186,0,0,0,0,0,1,3,13.2,14,7,7,6,7,2,18,1,0,0
476451,9,12,0,0,0,0,0,146.0,151,79,75,22,43,3,121,6,0,5
455009,4,5,0,0,0,3,17,60.1,61,32,31,7,22,1,63,0,0,0
594792,2,2,0,0,0,2,5,35.0,27,20,18,4,22,2,37,0,0,1
457117,1,0,0,0,2,1,0,23.1,20,12,12,6,11,0,19,1,0,1
621209,1,1,0,0,0,0,0,11.2,11,6,6,2,5,0,6,0,0,1
450308,7,12,1,1,0,0,0,159.0,163,84,82,24,33,3,90,12,0,2
407890,17,9,2,1,0,0,0,204.2,211,114,106,26,42,2,142,11,0,5
542609,2,2,0,0,2,2,2,27.0,27,15,14,2,15,0,39,0,0,6
285064,9,11,0,0,0,1,0,135.0,140,76,70,17,58,2,108,3,0,1
523989,14,9,0,0,0,0,0,188.2,193,103,98,32,63,3,150,4,2,2
434665,2,2,0,0,0,0,6,25.0,30,15,13,3,9,3,18,2,0,4
448614,5,6,0,0,0,1,11,57.2,61,32,30,5,18,6,48,0,0,5
430911,1,1,0,0,0,3,6,30.2,25,17,16,6,14,3,35,1,0,1
605538,8,8,0,0,0,0,0,109.0,119,59,57,16,40,4,72,4,3,2
433579,7,15,2,1,0,0,0,177.2,195,104,93,24,56,1,124,3,1,8
500721,1,0,0,0,1,1,3,21.0,23,12,11,2,11,0,16,0,0,1
503449,5,10,0,0,0,0,0,108.2,130,60,57,14,37,2,60,4,1,5
282332,6,10,1,0,0,0,0,167.1,188,92,88,28,50,3,137,6,1,5
407845,7,5,0,0,16,7,9,62.2,59,36,33,9,29,3,58,8,0,6
548357,3,1,0,0,0,0,0,68.1,82,36,36,8,15,1,37,0,0,4
456071,3,3,0,0,0,0,0,68.1,73,36,36,14,25,3,43,1,1,1
465629,3,5,0,0,1,4,4,47.1,52,28,25,10,7,2,30,1,3,1
572362,1,2,0,0,0,0,0,17.0,16,9,9,1,2,0,10,1,0,1
580792,0,0,0,0,0,0,0,5.2,6,3,3,0,3,0,3,1,0,0
543901,0,3,0,0,0,0,0,28.1,25,15,15,3,6,0,19,2,0,0
554234,7,6,1,0,1,0,0,116.2,130,66,62,13,51,2,73,9,1,4
593423,0,2,0,0,0,0,0,15.0,14,8,8,1,9,1,20,0,0,0
450203,9,9,0,0,0,0,0,129.0,137,77,69,13,41,6,96,12,1,2
542266,0,0,0,0,0,0,0,28.0,22,16,15,3,20,0,19,1,0,3
523260,10,6,0,0,0,0,0,134.1,145,76,72,15,49,0,110,6,0,9
421685,6,15,0,0,0,0,0,172.1,189,100,93,26,51,3,108,6,0,4
592454,0,1,0,0,2,1,10,33.1,31,22,18,3,28,1,39,0,0,3
501955,0,2,0,0,0,2,8,27.2,38,20,15,6,9,0,23,1,0,2
434643,6,4,0,0,0,0,0,86.1,99,48,47,10,36,2,72,3,0,3
453156,1,3,0,0,0,3,10,33.0,32,18,18,2,16,0,20,1,0,2
518715,0,0,0,0,0,0,3,3.2,1,2,2,0,1,0,5,0,0,0
502706,4,3,1,1,0,0,0,58.2,59,32,32,11,17,2,41,5,0,1
554432,0,0,0,0,0,0,0,3.2,3,2,2,1,3,0,2,0,0,0
519008,2,2,0,0,0,0,3,40.1,52,26,22,4,18,5,26,0,0,3
456068,9,12,0,0,0,0,0,144.2,151,81,79,24,51,2,109,8,0,4
519144,9,15,0,0,0,0,0,172.0,196,103,94,25,38,0,149,10,1,12
543242,1,1,0,0,0,1,0,63.2,73,41,35,10,21,0,53,4,1,5
445163,2,5,0,0,0,3,13,40.0,38,22,22,5,8,3,27,1,0,1
502009,4,10,0,0,0,0,0,116.1,120,67,64,13,32,1,100,1,1,10
435045,0,0,0,0,0,0,0,16.1,16,9,9,3,7,1,18,0,0,4
502188,11,13,2,2,0,0,0,214.0,228,122,118,29,49,0,163,12,0,5
572309,1,2,0,0,0,0,0,12.2,16,8,7,0,4,1,9,1,0,0
434671,10,10,1,1,0,0,0,157.0,152,89,87,29,49,1,138,1,3,5
501957,11,11,0,0,0,0,0,173.0,176,97,96,20,64,1,120,5,0,4
519263,0,0,0,0,0,0,0,9.0,17,13,5,2,5,2,5,0,0,0
457744,1,3,0,0,0,1,9,32.1,32,19,18,2,11,2,17,0,0,1
621408,0,3,0,0,0,3,5,23.1,22,16,13,2,16,2,21,1,0,3
430580,13,12,2,1,0,0,0,187.0,201,112,105,24,68,1,117,8,0,14
475138,0,0,0,0,0,0,0,5.1,9,3,3,1,2,0,3,0,0,0
467100,6,11,0,0,0,0,0,94.0,99,54,53,13,33,0,63,7,0,5
623184,3,4,0,0,1,2,16,58.1,58,35,33,10,31,2,44,6,1,6
544836,0,2,0,0,0,2,3,30.0,39,18,17,1,13,0,31,0,0,2
514669,2,0,0,0,0,0,0,12.1,12,9,7,4,5,0,25,1,0,0
543144,1,8,0,0,1,2,8,51.0,53,33,29,9,17,2,48,1,1,1
466948,2,0,0,0,4,0,4,58.0,59,35,33,8,22,0,42,1,0,3
544365,1,4,0,0,0,0,0,26.1,30,17,15,4,12,0,19,3,0,1
605338,0,0,0,0,0,1,0,7.0,5,4,4,3,4,0,8,0,0,0
543475,2,5,0,0,0,0,0,49.0,54,32,28,2,19,1,30,3,0,2
457732,0,1,0,0,0,0,0,8.2,9,8,5,2,5,1,6,0,0,0
458678,0,2,0,0,0,0,2,17.1,20,10,10,1,7,1,13,1,1,0
571057,0,1,0,0,0,0,0,38.0,41,23,22,9,22,1,30,1,0,3
447755,2,0,0,0,1,3,5,29.1,28,19,17,5,14,1,30,1,0,6
514981,1,0,0,0,0,0,0,10.1,9,6,6,1,3,0,8,2,0,1
474284,0,0,0,0,0,1,2,20.2,15,12,12,3,11,2,27,1,0,0
543184,0,4,0,0,0,0,9,58.1,75,37,34,5,25,2,45,1,0,3
570632,1,5,0,0,0,1,0,61.2,73,37,36,5,25,2,28,3,1,2
542669,0,1,0,0,0,1,0,13.2,14,8,8,2,8,1,10,1,0,0
543594,1,2,0,0,0,0,0,29.0,35,19,17,4,12,0,15,0,1,3
518863,0,2,0,0,0,0,0,17.0,20,10,10,0,6,0,11,0,0,1
460701,0,2,0,0,1,2,8,34.0,42,24,20,3,9,2,20,0,0,0
543272,4,7,0,0,0,0,2,93.1,107,55,55,9,32,1,67,3,0,2
500724,1,2,0,0,0,3,2,23.2,25,14,14,3,11,3,16,1,0,1
543734,6,10,2,1,0,0,0,131.2,170,88,78,19,41,5,86,3,2,2
592135,1,0,0,0,0,0,2,33.1,40,21,20,3,19,2,34,2,0,2
502239,1,3,0,0,0,0,2,43.1,44,27,26,4,16,1,36,2,0,2
593582,0,0,0,0,0,0,0,1.2,2,1,1,1,1,0,3,0,0,0
445968,0,1,0,0,0,0,1,3.1,5,2,2,1,3,1,4,0,0,1
515052,0,3,0,0,0,3,2,26.2,34,19,16,5,13,1,22,3,0,1
547348,0,0,0,0,0,0,0,1.2,4,1,1,0,1,0,3,0,0,0
605347,1,1,0,0,0,0,0,10.0,14,6,6,0,5,0,10,1,0,1
547179,4,9,0,0,0,0,1,113.1,131,70,68,18,57,6,83,6,0,4
451788,3,2,0,0,0,0,0,35.0,32,21,21,9,11,3,30,1,0,2
502166,0,0,0,0,0,0,0,5.0,7,3,3,1,1,0,1,1,0,0
553970,1,1,0,0,0,2,2,21.2,22,14,13,2,8,2,14,4,0,3
621397,1,1,0,0,0,0,1,13.1,18,8,8,2,10,7,8,1,1,0
502748,0,1,0,0,0,0,0,5.0,5,3,3,0,2,0,3,1,0,0
502260,1,0,0,0,0,2,0,11.2,15,9,7,3,8,2,13,1,0,1
573185,0,1,0,0,0,0,0,16.2,16,11,10,2,8,0,14,1,0,1
573204,0,0,0,0,0,0,1,5.0,5,3,3,0,0,0,5,0,0,1
519043,3,4,0,0,0,0,0,63.0,74,40,38,9,23,1,46,4,0,6
598264,3,4,0,0,0,0,3,43.0,56,28,26,9,15,0,39,2,0,4
467094,3,3,0,0,1,0,0,75.1,87,50,46,10,26,1,56,1,0,3
518603,0,2,0,0,0,1,1,80.0,92,52,49,9,32,2,68,5,0,7
592677,1,0,0,0,0,0,0,14.2,15,10,9,3,7,0,7,0,0,0
592351,0,2,0,0,0,0,0,40.2,52,26,25,4,14,2,40,2,0,3
456701,0,1,0,0,0,0,0,11.1,16,7,7,3,4,2,3,0,0,0
571800,13,5,1,1,0,0,0,150.1,179,103,93,22,44,0,129,11,0,7
475416,4,2,0,0,0,0,2,59.1,68,38,37,7,27,0,49,10,1,7
234194,1,0,0,0,1,0,4,8.0,8,5,5,0,1,0,6,0,0,1
543056,0,0,0,0,0,1,0,16.0,17,10,10,0,9,0,11,0,0,2
490063,6,14,0,0,0,0,0,148.2,176,102,93,23,57,3,104,2,0,7
489294,4,1,0,0,0,3,12,38.1,37,25,24,6,23,3,32,2,0,1
519240,2,4,0,0,0,4,16,35.0,40,29,22,3,14,4,41,3,0,2
455119,0,2,0,0,1,0,5,20.2,28,13,13,2,6,1,18,1,0,3
571561,0,3,0,0,0,2,9,33.1,31,21,21,3,25,3,39,3,1,2
457435,0,0,0,0,0,0,4,12.2,15,8,8,2,5,2,12,0,0,0
572788,0,8,0,0,0,1,0,42.2,47,30,27,5,22,1,35,2,0,0
592314,4,6,0,0,0,0,1,86.2,112,63,55,17,29,0,77,4,1,3
435044,0,1,0,0,0,0,0,11.0,11,7,7,4,3,0,8,0,0,1
430912,2,4,0,0,0,0,0,60.2,71,39,39,12,20,0,41,4,0,1
595918,0,0,0,0,1,0,0,9.1,14,11,6,1,1,1,9,0,0,1
571871,2,3,0,0,0,1,1,28.0,31,19,18,4,17,1,26,2,0,0
543424,1,5,0,0,0,0,0,49.2,58,32,32,8,19,0,58,2,0,0
628333,5,9,0,0,0,0,0,125.2,142,82,81,17,32,3,69,9,0,7
425532,4,12,0,0,1,1,4,121.0,161,83,78,22,34,3,74,5,0,4
605151,2,3,0,0,0,0,0,35.2,36,23,23,3,22,1,23,2,0,0
541652,1,0,0,0,5,4,3,31.0,31,22,20,3,19,1,36,2,0,2
543903,1,1,0,0,0,0,0,31.0,32,28,20,10,20,1,17,2,0,1
451532,2,3,0,0,0,0,0,37.0,53,26,24,5,8,0,15,1,0,2
449170,0,0,0,0,0,0,0,12.1,13,8,8,1,6,1,7,1,1,0
346798,5,13,0,0,2,0,2,152.1,180,99,99,29,43,3,108,4,0,5
445590,1,5,0,0,0,0,0,47.2,48,31,31,10,13,1,31,0,0,1
346793,2,2,0,0,0,0,9,35.1,43,24,23,6,14,2,21,2,0,1
434137,2,1,0,0,0,1,9,15.1,12,10,10,2,7,0,13,0,0,2
435221,3,0,0,0,0,0,0,23.0,24,15,15,9,4,0,29,0,0,0
605396,0,1,0,0,0,0,0,7.2,11,5,5,2,2,0,9,0,0,1
572750,3,10,1,0,0,0,0,79.1,102,57,52,13,42,4,44,4,0,0
518716,0,3,0,0,0,0,0,39.2,55,29,26,5,11,3,25,1,0,0
605374,1,0,0,0,0,1,4,27.1,40,18,18,2,10,2,22,2,0,0
543456,3,8,0,0,0,0,0,63.2,78,43,42,7,23,1,32,0,1,2
425386,8,8,0,0,0,0,0,148.1,186,101,98,29,44,1,84,9,0,4
452733,2,2,0,0,0,0,2,39.1,45,28,26,4,23,2,36,2,0,1
516589,0,1,0,0,0,0,0,19.2,17,14,13,2,13,1,15,1,0,3
502264,1,2,0,0,0,0,0,18.0,15,12,12,3,12,0,13,1,0,1
571476,0,1,0,0,0,0,0,6.0,10,5,4,0,4,0,3,0,0,0
518833,0,0,0,0,0,0,0,3.0,8,2,2,0,2,1,4,0,0,0
605541,3,5,0,0,0,0,0,44.2,52,30,30,9,18,3,26,5,0,2
605359,0,2,0,0,0,2,2,13.1,20,9,9,3,5,1,7,0,0,1
457711,1,6,0,0,0,0,0,71.0,94,49,48,16,20,5,35,6,0,3
571735,5,5,0,0,0,0,0,78.1,95,56,53,14,20,2,61,2,0,11
501563,2,0,0,0,0,0,0,10.1,11,7,7,0,5,0,9,1,0,0
612434,0,3,0,0,4,2,1,17.2,21,13,12,4,10,2,18,0,1,2
433585,1,2,0,0,0,0,0,22.0,27,16,15,3,9,0,21,1,0,2
594951,0,0,0,0,0,0,0,22.0,16,15,15,3,15,2,24,0,0,2
429783,2,4,0,0,1,3,8,39.1,43,29,27,4,12,4,40,0,0,0
602083,0,2,0,0,0,0,0,8.2,7,6,6,4,7,0,10,1,0,0
346797,0,0,0,0,0,0,1,4.1,3,3,3,1,4,0,0,1,0,1
592181,0,0,0,0,0,0,1,13.0,11,9,9,2,5,0,11,1,0,0
543351,0,0,0,0,0,0,0,4.1,7,3,3,0,1,0,4,0,0,0
150116,0,5,0,0,0,0,1,34.2,46,28,24,5,15,1,28,1,0,3
469134,1,1,0,0,0,0,1,33.0,41,29,23,5,14,0,31,2,0,6
543900,1,0,0,0,0,1,0,30.0,41,26,21,3,22,1,22,1,0,2
452718,7,13,0,0,0,0,0,142.1,172,102,100,33,45,2,80,7,0,4
594815,0,0,0,0,0,0,0,11.1,12,8,8,3,4,0,6,0,0,0
400089,2,0,0,0,0,1,0,5.2,8,4,4,2,1,0,4,0,0,0
573046,4,2,0,0,1,0,5,35.1,36,28,25,3,9,2,41,2,0,0
571951,0,2,0,0,1,0,1,29.2,37,24,21,4,16,1,29,2,0,6
491703,3,4,0,0,10,7,2,48.0,57,34,34,5,18,6,39,1,0,4
458730,2,4,0,0,1,2,5,24.0,30,20,17,0,17,1,13,0,0,4
445213,0,1,0,0,0,0,0,7.0,12,6,5,1,5,0,7,0,0,1
506693,0,4,0,0,0,0,0,22.1,28,18,16,1,7,1,9,0,1,3
571577,1,1,0,0,0,0,0,15.1,24,11,11,1,2,0,6,0,0,0
150302,3,4,0,0,0,0,0,47.1,64,37,34,10,14,2,37,1,0,3
500610,2,0,0,0,0,0,0,16.2,26,12,12,5,3,0,17,1,0,2
595235,0,0,0,0,0,0,0,8.1,10,6,6,1,4,0,7,1,0,0
571584,1,0,0,0,0,0,0,9.2,14,7,7,4,1,0,11,0,0,0
572102,2,6,0,0,0,0,0,52.1,67,43,38,7,26,0,42,0,0,4
429781,0,3,0,0,0,0,0,23.1,37,23,17,4,8,0,14,0,0,0
605156,3,4,0,0,0,0,0,55.1,73,41,41,9,14,0,38,4,0,0
502032,3,11,0,0,0,2,2,83.0,100,68,62,15,31,0,71,4,0,2
592091,0,1,0,0,0,0,0,13.1,12,10,10,4,6,1,14,0,0,0
448855,0,0,0,0,0,0,0,4.0,7,3,3,1,1,1,3,0,0,1
457448,1,2,0,0,0,0,0,16.0,19,12,12,3,6,0,5,0,1,0
462089,0,1,0,0,0,0,0,1.1,0,1,1,0,4,1,1,0,0,0
607309,1,0,0,0,0,0,2,17.1,23,15,13,4,10,0,12,0,0,1
445060,5,2,0,0,0,0,0,37.1,50,31,28,3,14,2,35,1,1,1
519096,2,4,0,0,0,1,2,46.2,64,35,35,7,6,2,28,2,0,1
502051,2,1,0,0,0,0,0,9.1,13,7,7,3,4,0,12,1,0,1
465679,0,1,0,0,1,0,0,21.0,24,16,16,3,9,0,17,3,0,3
425786,1,1,0,0,0,1,3,19.2,23,15,15,6,4,0,12,1,0,3
572888,4,8,0,0,0,0,0,83.2,103,67,64,13,27,4,50,6,0,1
456051,0,4,0,0,0,0,0,32.2,41,26,25,7,17,1,22,1,1,3
595001,0,4,0,0,0,0,0,32.2,42,27,25,5,21,3,30,5,0,0
430661,1,2,0,0,0,0,0,23.1,29,21,18,7,20,1,21,0,0,1
608167,0,1,0,0,0,0,0,10.1,15,8,8,2,4,0,8,0,0,0
431162,1,0,0,0,0,1,1,20.2,32,18,16,6,9,2,14,1,0,2
429400,1,0,0,0,0,0,0,19.1,20,15,15,3,17,1,22,3,0,5
571527,2,9,0,0,0,0,0,74.2,109,60,58,12,29,1,44,3,0,2
502462,0,0,0,0,0,1,0,16.2,21,14,13,5,6,0,10,0,0,0
592879,0,1,0,0,0,0,0,16.1,23,13,13,2,7,0,16,0,0,1
594977,1,1,0,0,0,1,0,13.2,22,11,11,0,3,0,6,1,0,0
621281,0,2,0,0,0,0,0,13.2,22,11,11,1,7,0,5,0,0,1
446321,1,5,0,0,0,2,2,58.1,82,51,47,10,36,1,41,6,0,3
518420,0,1,0,0,0,0,0,12.1,11,13,10,5,8,2,12,0,0,0
445170,0,0,0,0,0,0,1,16.0,17,13,13,3,7,0,13,1,0,1
518526,0,0,0,0,0,0,1,3.2,6,3,3,2,0,0,5,0,0,0
571656,0,4,0,0,0,0,0,40.1,53,35,33,10,17,2,24,3,0,1
516970,0,1,0,0,0,0,0,25.2,30,21,21,3,14,0,14,0,0,0
489295,1,2,0,0,0,2,0,7.1,12,6,6,2,2,0,4,0,0,0
444446,1,1,0,0,0,0,2,15.2,17,13,13,3,13,0,13,1,0,1
571510,1,6,0,0,0,0,0,57.1,71,50,48,17,20,0,43,1,0,4
543716,0,2,0,0,0,0,1,25.0,37,21,21,3,8,1,21,2,0,0
571787,1,4,0,0,0,0,0,28.1,36,24,24,10,16,0,15,2,0,1
519168,0,1,0,0,0,0,0,15.1,18,13,13,2,8,0,11,1,0,0
607968,0,2,0,0,0,0,0,7.0,10,6,6,1,6,0,4,1,0,2
545404,0,1,0,0,0,0,0,8.0,10,7,7,1,6,2,5,0,0,0
430613,0,0,0,0,0,0,0,8.0,8,7,7,0,4,1,6,0,0,3
593140,0,0,0,0,0,0,0,8.0,9,7,7,2,4,0,7,1,1,0
605894,3,3,0,0,0,0,0,30.2,44,27,27,5,7,0,28,4,1,0
592533,2,5,0,0,0,3,7,30.2,40,27,27,8,12,0,27,2,0,2
543391,0,2,0,0,0,0,0,11.1,19,13,10,1,3,0,7,1,0,0
