mlbam_id,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
506560,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
593969,0,0,0,0,0,0,0,2.1,1,0,0,0,0,0,3,0,0,0
608167,0,0,0,0,0,0,1,0.2,1,0,0,0,1,0,0,0,0,0
542194,0,0,0,0,0,0,0,1.2,1,0,0,0,3,0,1,1,0,0
460077,0,0,0,0,0,0,0,1.1,1,0,0,0,0,0,1,0,0,0
500871,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0
572309,0,0,0,0,0,0,0,3.0,1,0,0,0,3,0,1,0,0,0
516910,0,0,0,0,0,0,0,4.0,2,0,0,0,1,0,3,0,0,0
572365,0,0,0,0,0,0,0,1.0,2,0,0,0,1,1,0,0,0,0
594840,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,4,0,0,0
592407,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0
534627,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
534606,0,0,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0
502285,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0
517629,0,0,0,0,0,0,0,3.1,5,5,0,2,2,0,1,0,0,0
600301,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0
150274,2,0,0,0,0,1,0,6.1,5,0,0,0,4,0,9,0,0,1
572033,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0
461865,0,0,0,0,0,0,0,0.2,0,0,0,0,2,0,0,0,0,0
596143,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
582494,1,0,0,0,0,0,1,6.0,6,0,0,0,2,0,5,0,0,1
519267,0,0,0,0,0,0,3,14.0,5,0,0,0,2,1,15,1,0,0
605476,0,0,0,0,0,0,0,2.2,2,1,0,0,1,0,2,0,0,0
600526,0,0,0,0,0,0,1,3.0,3,0,0,0,2,0,3,0,0,1
543900,0,0,0,0,0,0,0,1.0,2,0,0,0,1,0,3,0,0,0
595465,0,0,0,0,0,0,0,2.1,0,0,0,0,1,0,4,0,0,0
643354,0,0,0,0,0,0,4,18.1,12,1,1,1,6,1,12,0,0,0
502154,2,1,0,0,47,0,0,67.0,38,7,4,1,18,3,74,0,0,10
656186,0,0,0,0,0,1,1,12.1,11,1,1,0,1,0,10,1,0,1
502051,0,0,0,0,0,0,0,9.2,2,1,1,1,4,0,13,0,0,2
476123,0,0,0,0,0,0,0,9.0,7,1,1,1,9,0,6,0,0,0
621389,1,0,0,0,0,0,0,17.0,8,2,2,1,5,0,10,0,1,0
592135,2,0,0,0,1,1,7,40.1,30,7,5,1,14,1,51,2,0,3
642239,1,0,0,0,0,0,0,16.0,12,3,2,0,5,0,17,1,0,0
621381,2,2,0,0,0,0,6,22.0,13,4,3,0,11,1,30,1,0,1
543195,0,2,0,0,0,0,1,13.1,9,3,2,1,8,0,11,0,0,0
623406,0,0,0,0,0,0,0,6.2,6,1,1,0,0,0,3,0,0,0
453192,10,1,0,0,12,2,25,74.1,42,13,12,8,9,0,123,2,0,1
594772,1,0,0,0,0,0,0,6.0,3,1,1,1,1,0,4,0,0,0
641627,0,0,0,0,0,0,1,6.0,6,1,1,0,3,1,6,1,0,0
519096,5,1,0,0,1,1,3,70.2,54,14,12,2,10,1,57,0,0,2
547973,4,1,0,0,36,3,0,58.0,32,12,10,2,18,0,90,0,1,8
621052,4,1,0,0,1,0,1,46.0,33,8,8,1,23,1,52,0,1,3
607320,1,0,0,0,0,0,0,11.0,6,2,2,0,0,0,6,0,0,0
453343,2,2,0,0,47,4,0,71.1,52,16,13,3,12,0,65,1,0,4
453344,1,0,0,0,0,1,2,16.0,19,4,3,2,3,1,8,0,0,0
477132,12,4,3,3,0,0,0,149.0,97,31,28,8,11,1,172,2,3,5
279571,0,0,0,0,0,0,4,46.0,43,13,9,2,7,3,32,1,0,2
600917,0,0,0,0,0,0,0,15.0,11,4,3,0,13,2,15,0,0,1
621281,1,0,0,0,0,0,0,10.0,9,3,2,0,2,0,7,0,0,0
445276,3,2,0,0,47,6,0,68.2,35,14,14,4,11,2,104,2,0,1
451584,2,1,0,0,27,3,0,43.1,33,9,9,0,16,0,47,3,0,4
517008,2,4,0,0,37,3,1,56.2,43,12,12,6,15,1,71,2,0,1
493200,6,3,0,0,19,4,14,79.2,55,20,17,5,18,3,103,2,0,3
434137,0,0,0,0,0,0,0,4.2,8,1,1,0,2,0,1,0,0,0
542947,0,0,0,0,0,0,2,23.0,20,6,5,0,4,0,13,1,0,0
592665,4,2,0,0,1,4,40,77.2,60,18,17,4,13,4,91,0,0,4
571863,1,1,0,0,1,0,0,18.0,9,4,4,1,4,0,10,2,0,0
462515,1,0,0,0,0,0,0,18.0,5,4,4,2,5,0,16,0,0,0
542960,10,4,0,0,2,5,24,79.0,57,23,18,7,25,1,92,0,1,4
594795,0,1,0,0,0,2,6,26.1,14,7,6,4,6,0,39,1,0,0
501936,0,0,0,0,0,0,0,4.1,2,1,1,1,1,1,3,0,0,0
543359,4,3,0,0,1,2,10,60.2,57,18,14,1,28,0,46,3,0,4
501817,7,3,0,0,0,1,15,60.1,54,16,14,4,16,1,49,4,0,6
448179,12,5,0,0,0,0,0,110.1,77,29,26,4,33,0,129,8,0,0
571882,4,2,0,0,1,1,14,55.0,44,13,13,3,9,0,50,0,0,1
543294,16,8,2,1,0,0,0,190.0,142,53,45,15,44,3,170,8,0,5
605194,2,0,0,0,0,0,0,29.1,20,10,7,4,4,0,23,0,0,1
592804,8,5,0,0,13,8,20,67.0,38,19,16,6,25,1,90,2,0,4
606965,4,4,0,0,1,0,5,108.1,79,26,26,4,20,0,104,3,0,2
501955,0,0,0,0,0,0,0,20.0,12,6,5,1,11,3,18,1,0,1
501789,1,2,0,0,12,3,28,64.0,52,17,16,3,15,1,69,1,0,4
450306,0,0,0,0,0,0,0,12.0,8,3,3,1,3,0,11,0,0,0
446899,4,7,0,0,22,6,8,68.0,67,21,17,2,26,7,58,3,0,1
594742,2,1,0,0,0,0,0,27.2,22,11,7,1,4,0,13,2,0,0
595014,4,1,0,0,1,2,22,67.0,51,19,17,5,31,6,63,0,0,1
475479,7,6,0,0,4,6,25,86.2,61,23,22,6,38,6,114,2,1,0
518858,5,3,0,0,3,9,28,70.2,48,20,18,7,15,3,80,3,0,7
596331,0,0,0,0,0,0,1,15.2,10,5,4,0,8,0,8,0,0,1
474029,1,0,0,0,0,0,2,27.1,25,7,7,2,11,1,30,0,0,2
502026,3,2,0,0,27,1,6,58.0,55,17,15,2,18,3,42,4,0,3
572070,1,3,0,0,0,0,0,34.2,31,16,9,2,15,1,34,1,0,3
435043,2,1,0,0,2,3,26,61.0,48,16,16,2,29,3,68,4,0,4
519301,2,4,0,0,0,1,9,41.0,31,12,11,1,21,2,47,1,0,2
607229,4,2,0,0,0,0,0,44.2,42,12,12,1,15,2,42,1,0,1
623430,5,5,0,0,3,3,15,74.1,50,23,20,10,15,4,73,1,0,6
473879,3,2,0,0,38,5,10,70.1,63,19,19,5,23,0,55,3,0,3
452657,19,5,2,0,0,0,0,202.2,154,57,55,21,52,0,197,6,0,4
623395,4,2,0,0,0,0,3,33.0,27,10,9,2,16,2,32,2,1,3
514669,0,0,0,0,0,0,0,3.2,0,1,1,0,1,0,5,0,0,0
430599,7,2,0,0,0,1,28,80.0,55,23,22,7,26,4,80,2,0,3
456713,7,2,0,0,1,3,22,61.2,44,18,17,4,14,0,61,1,0,2
595032,0,0,0,0,0,0,3,14.1,13,7,4,2,3,0,15,0,0,0
592102,3,5,0,0,32,3,0,68.0,41,23,19,8,27,2,87,0,0,3
543557,4,5,0,0,0,0,5,100.0,79,33,28,8,38,2,92,10,0,10
628452,3,2,0,0,6,2,7,78.1,63,22,22,7,26,1,83,5,1,3
542888,0,0,0,0,0,0,0,10.2,9,3,3,1,5,2,7,0,0,1
502004,3,2,0,0,0,2,9,53.1,42,19,15,3,20,3,35,2,0,1
544727,3,4,0,0,51,5,0,77.2,63,25,22,1,31,6,84,1,0,3
593576,4,4,0,0,2,4,28,80.1,59,26,23,9,30,3,102,3,1,4
592789,14,9,0,0,0,0,1,183.2,168,61,53,11,43,2,218,2,1,10
543169,1,2,0,0,0,0,3,55.1,38,19,16,5,23,0,44,1,0,8
592454,0,1,0,0,1,1,5,27.1,21,8,8,2,20,3,25,0,0,3
518875,3,2,0,0,7,2,13,58.0,41,19,17,9,11,2,80,0,0,2
489265,1,0,0,0,4,0,14,30.2,26,9,9,5,7,1,33,0,0,1
519240,1,0,0,0,0,1,11,47.2,46,17,14,1,29,8,46,4,0,5
592390,4,1,0,0,0,2,6,51.0,51,23,15,6,17,1,47,0,0,0
493603,1,3,0,0,7,5,4,27.0,18,9,8,3,7,0,35,2,0,4
607625,5,2,0,0,0,0,0,64.0,49,19,19,7,21,3,45,4,1,1
532077,4,3,0,0,36,6,0,74.0,55,23,22,9,14,4,82,3,1,4
606930,0,1,0,0,1,0,0,26.2,24,9,8,1,6,1,26,0,0,2
452061,0,0,0,0,0,0,1,6.2,8,2,2,1,1,0,6,0,0,1
448614,3,3,0,0,2,3,20,82.1,65,26,25,8,30,3,78,4,1,1
518516,15,9,4,1,0,0,0,226.2,179,79,69,26,54,0,251,8,1,4
502239,4,4,0,0,0,1,4,65.2,49,22,20,7,35,3,66,5,0,3
516969,2,6,0,0,12,3,26,72.0,57,23,22,6,12,0,86,3,0,3
543779,6,3,0,0,3,5,17,61.2,42,20,19,10,26,2,66,1,0,5
460283,4,2,0,0,2,1,16,42.0,36,14,13,4,15,3,52,1,0,1
456501,18,5,5,2,0,0,0,219.2,195,71,68,15,45,1,198,8,1,3
592222,4,1,0,0,0,0,2,51.2,55,19,16,2,10,0,34,1,0,0
621242,0,4,0,0,18,3,13,51.2,45,16,16,5,15,2,88,3,1,6
570257,0,0,0,0,0,0,3,9.2,8,3,3,0,4,1,7,1,0,0
448855,9,3,0,0,0,0,0,121.2,94,40,38,10,43,2,100,3,1,7
276542,3,1,0,0,1,4,18,48.0,37,17,15,5,24,1,52,1,0,1
518553,4,6,0,0,25,7,9,64.0,44,21,20,8,21,2,76,4,0,4
573109,1,4,0,0,40,3,2,64.0,52,21,20,1,35,3,73,4,0,6
606291,5,1,0,0,6,1,8,38.1,31,14,12,0,19,1,32,1,0,2
430661,1,3,0,0,1,1,3,67.0,49,26,21,7,33,7,63,2,0,4
543699,16,10,0,0,0,0,1,210.0,173,72,66,17,73,4,172,13,1,6
607457,6,3,0,0,0,4,29,72.2,45,24,23,1,44,1,113,2,0,8
467008,2,2,0,0,0,4,21,47.1,27,16,15,4,15,1,60,4,0,7
488748,3,0,0,0,1,1,20,63.0,34,20,20,4,31,3,78,2,0,3
572788,0,1,0,0,0,0,0,28.1,21,9,9,3,12,1,22,1,0,0
605228,16,8,0,0,0,0,0,182.1,149,63,58,13,55,6,253,6,1,9
547179,2,1,0,0,0,2,10,50.0,41,16,16,5,13,0,48,6,2,2
434672,0,0,0,0,0,0,0,24.2,14,9,8,2,13,0,29,0,0,0
543272,4,4,0,0,1,6,21,89.1,63,32,29,8,36,4,111,1,0,7
572193,0,1,0,0,0,0,0,18.1,17,8,6,1,8,1,18,3,0,3
475243,4,0,0,0,0,1,12,61.0,45,24,20,8,24,2,47,1,0,0
453286,20,7,1,0,0,0,0,228.1,165,77,75,31,56,2,284,6,1,2
543935,4,0,0,0,0,4,14,73.0,68,26,24,5,21,5,49,1,0,2
541652,5,2,0,0,0,2,6,36.1,23,12,12,5,12,1,45,3,1,1
571969,0,0,0,0,0,0,0,3.0,0,1,1,0,4,0,4,1,0,0
592717,15,2,0,0,0,0,0,192.0,161,69,64,15,63,0,161,5,0,5
573589,1,0,0,0,0,0,1,30.0,20,11,10,0,17,2,30,5,0,4
453172,1,1,0,0,1,2,4,59.1,62,24,20,6,22,3,34,5,0,5
520980,3,2,0,0,0,2,23,74.0,52,27,25,11,22,0,83,2,2,3
594798,7,8,1,1,0,0,0,148.0,142,53,50,15,36,0,143,3,0,4
593372,16,9,0,0,0,0,0,195.1,169,68,66,15,70,1,174,11,0,8
434378,16,9,2,0,0,0,0,227.2,171,81,77,30,57,1,254,8,0,6
543144,1,0,0,0,0,1,7,35.1,33,14,12,8,15,1,46,4,0,1
605242,11,7,1,1,0,0,0,159.0,136,57,54,16,42,1,132,9,1,1
457768,0,0,0,0,1,2,6,17.2,15,7,6,4,10,1,13,1,0,0
607352,4,3,0,0,1,2,9,67.2,69,28,23,3,19,1,62,5,0,3
453265,2,5,0,0,15,5,23,67.2,52,26,23,10,20,1,58,3,0,0
462382,2,6,0,0,20,3,8,64.2,57,23,22,3,20,0,68,3,0,6
450212,2,2,0,0,0,0,18,47.0,33,17,16,6,11,7,43,0,0,1
547888,14,4,0,0,0,0,0,199.2,179,75,68,22,36,0,165,3,0,7
594986,4,2,0,0,0,1,4,55.2,48,21,19,2,15,5,35,3,0,1
476454,3,6,0,0,12,5,28,73.0,54,31,25,5,28,0,126,1,0,6
519326,3,3,0,0,3,5,18,61.0,50,21,21,4,19,3,57,2,0,3
453562,18,8,1,1,0,0,0,197.1,138,72,68,16,76,1,190,6,0,16
592091,1,0,0,0,0,0,3,37.2,43,13,13,7,12,1,14,1,0,0
453249,2,1,0,0,0,1,6,43.1,40,20,15,7,22,2,36,0,0,0
571710,8,2,0,0,0,1,13,74.2,59,28,26,6,36,2,96,6,0,3
621295,4,3,0,0,0,2,6,51.2,50,18,18,6,10,2,42,1,0,1
471822,1,1,0,0,0,1,4,43.0,36,20,15,8,19,1,37,1,0,5
446372,18,9,3,2,0,0,0,215.0,170,82,75,22,57,1,227,7,1,5
445213,0,2,0,0,17,3,1,54.1,59,22,19,5,8,1,35,2,0,0
519144,22,4,3,0,0,0,0,223.0,193,85,78,23,32,0,189,13,0,3
430634,0,0,0,0,0,0,0,5.2,5,2,2,1,1,0,3,0,0,0
553883,0,0,0,0,0,0,0,5.2,4,3,2,2,2,0,4,0,0,0
488984,2,2,0,0,0,1,1,34.0,35,13,12,1,8,1,23,2,0,0
571871,2,0,0,0,0,2,10,51.0,54,19,18,4,13,3,56,3,0,5
