mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
609275,53,4,9,1,0,1,3,5,2,3,22,0,4,0
570810,6,0,1,0,0,0,0,0,0,1,3,1,0,0
542993,6,1,1,0,0,0,0,0,1,0,1,0,0,0
606959,6,0,1,1,0,0,0,0,0,0,5,1,1,0
547179,12,1,2,0,0,1,1,0,0,0,5,0,0,0
501697,6,0,1,1,0,0,0,0,0,0,4,0,0,0
446481,132,18,22,2,0,5,8,1,0,16,57,4,1,0
595426,78,6,13,2,1,2,7,0,0,12,22,0,0,0
545358,24,5,4,1,0,2,4,0,0,6,4,0,0,1
608718,18,1,3,0,0,0,1,0,0,0,8,1,2,0
622097,12,1,2,1,0,0,0,0,0,1,5,0,1,0
628711,6,0,1,0,0,0,0,0,0,0,4,0,1,0
434378,6,0,1,0,0,0,1,0,0,0,4,0,0,0
519455,6,0,1,0,0,0,0,0,0,0,1,0,0,0
641553,301,34,50,11,3,6,21,8,1,19,117,8,8,0
543037,55,3,9,1,0,1,3,0,0,1,21,0,12,0
596143,49,3,8,0,0,0,1,1,0,4,11,0,0,0
620443,123,7,20,3,1,0,7,0,0,12,30,1,3,0
543216,80,8,13,4,0,2,8,0,0,5,10,1,0,1
502317,74,8,12,3,1,1,5,0,0,5,22,0,0,0
492841,37,2,6,1,0,0,0,0,1,5,15,0,1,0
595191,31,3,5,1,0,0,0,0,0,0,13,0,3,0
453286,62,4,10,0,0,1,5,0,0,4,16,0,6,0
622441,25,2,4,0,0,0,0,0,0,2,5,0,0,0
518568,50,4,8,1,0,0,0,0,0,5,10,0,2,0
502117,25,3,4,1,0,0,1,0,0,4,7,1,1,0
641857,19,2,3,1,0,0,1,0,0,5,5,0,0,0
664057,57,5,9,2,0,0,1,1,0,7,20,0,2,0
592791,38,2,6,0,0,0,0,0,0,0,15,0,5,0
596133,19,2,3,0,0,0,1,0,0,1,9,0,3,0
572114,165,24,26,2,0,14,25,0,0,27,70,3,0,2
430912,32,1,5,2,0,0,2,0,0,0,20,0,2,0
642180,58,7,9,4,0,0,2,1,1,5,19,0,0,0
518700,71,7,11,3,0,0,3,0,0,11,18,1,0,0
276520,26,0,4,0,0,0,0,0,0,0,10,0,3,0
543022,39,5,6,1,0,0,2,0,0,1,9,0,7,0
518586,13,0,2,1,0,0,1,0,0,2,4,0,0,0
623167,13,0,2,1,0,0,0,0,0,0,7,0,1,0
607536,52,3,8,1,0,1,2,0,0,1,30,0,3,0
666561,52,2,8,1,0,1,5,0,0,5,15,0,0,0
642336,13,1,2,0,0,0,1,0,0,1,3,0,0,0
448802,33,2,5,1,0,1,7,0,0,1,8,0,3,0
595238,20,3,3,0,0,1,1,0,1,0,4,0,0,0
452657,54,5,8,3,0,1,6,1,0,4,26,0,6,1
285079,61,0,9,0,0,0,5,0,0,0,12,0,7,0
607229,34,2,5,0,0,0,4,0,0,6,14,0,3,1
571912,130,10,19,5,0,2,7,1,0,3,35,2,0,1
594838,48,3,7,2,0,0,2,0,1,2,12,0,0,0
624585,97,7,14,5,0,2,6,0,0,12,36,1,0,0
474463,7,0,1,0,0,0,1,0,0,1,3,0,0,0
542194,7,0,1,0,0,0,0,0,0,0,3,0,0,0
593525,49,5,7,1,0,0,6,1,0,3,16,0,1,2
506924,28,2,4,0,0,0,3,0,0,3,7,1,0,0
595918,14,0,2,0,0,0,0,0,0,2,5,0,0,0
607297,7,0,1,0,0,0,0,0,0,2,2,0,0,0
621107,21,1,3,0,0,0,2,0,0,0,13,0,1,0
641816,7,1,1,0,0,0,0,0,0,0,2,1,0,0
571927,21,1,3,0,0,0,1,0,0,0,7,0,3,0
571974,7,0,1,1,0,0,1,0,0,0,1,0,0,0
489232,7,1,1,0,0,0,0,0,0,0,1,0,0,0
608717,14,1,2,0,0,0,0,0,0,0,3,0,2,0
458708,7,0,1,0,0,0,0,0,0,0,3,0,0,0
544925,7,1,1,0,0,0,0,0,0,1,4,0,0,0
527054,57,4,8,0,0,0,6,0,0,1,17,1,12,1
607625,29,4,4,2,0,1,2,0,0,0,10,0,5,0
502624,52,1,7,1,0,0,3,0,0,0,29,0,3,0
642156,82,4,11,3,0,2,7,0,0,5,22,0,1,1
547943,30,3,4,1,0,0,0,0,0,3,18,1,4,0
431094,68,7,9,2,1,1,7,0,0,11,13,0,0,1
407793,53,2,7,1,0,0,1,1,1,3,23,0,5,0
466988,38,2,5,1,1,0,3,0,0,1,9,0,4,1
502029,38,2,5,0,0,1,5,0,0,2,9,0,0,1
453562,61,2,8,0,1,1,5,0,0,1,32,0,2,0
544931,54,5,7,0,0,2,3,0,0,2,14,0,4,0
628317,39,2,5,1,0,0,4,0,0,0,3,0,5,0
519043,47,3,6,0,0,0,4,0,0,2,19,0,4,0
546990,8,0,1,1,0,0,0,0,0,0,3,0,0,0
612672,8,0,1,0,0,0,0,0,0,0,3,0,0,0
543045,24,3,3,0,0,0,0,0,0,2,14,0,6,0
571578,56,6,7,0,1,0,0,0,0,6,28,0,8,0
605200,48,7,6,2,0,0,3,0,0,7,15,0,14,0
570717,8,0,1,0,0,0,1,0,0,0,1,0,0,1
622608,32,1,4,1,0,0,5,0,0,0,20,0,7,0
453385,57,2,7,1,0,1,4,0,0,1,31,2,8,0
